"region","year","supplysector","base.service"
"Southeast Asia",2021,"trn_pass_road_LDV_urban",1495785.61097726
"Southeast Asia",2021,"trn_pass_road_other",1144383.94705536
"Southeast Asia",2021,"trn_pass_road_urban",2313689.29092482
"Southeast Asia",2021,"trn_pass_urban",2674669.13009952
"Taiwan",1975,"trn_pass_other",25048.6809159929
"Taiwan",1975,"trn_pass_road_LDV_4W_other",6712.18471472339
"Taiwan",1975,"trn_pass_road_LDV_4W_urban",6712.18471472339
"Taiwan",1975,"trn_pass_road_LDV_urban",30873.382365652
"Taiwan",1975,"trn_pass_road_other",24178.1483605863
"Taiwan",1975,"trn_pass_road_urban",48339.3460115149
"Taiwan",1975,"trn_pass_urban",57638.2956225488
"Taiwan",1990,"trn_pass_other",122462.163678904
"Taiwan",1990,"trn_pass_road_LDV_4W_other",32845.9423267282
"Taiwan",1990,"trn_pass_road_LDV_4W_urban",32845.9423267282
"Taiwan",1990,"trn_pass_road_LDV_urban",151078.699337705
"Taiwan",1990,"trn_pass_road_other",118314.740816821
"Taiwan",1990,"trn_pass_road_urban",236547.497827798
"Taiwan",1990,"trn_pass_urban",251112.493318674
"Taiwan",2005,"trn_pass_other",232765.798533241
"Taiwan",2005,"trn_pass_road_LDV_4W_other",61957.142588313
"Taiwan",2005,"trn_pass_road_LDV_4W_urban",61957.142588313
"Taiwan",2005,"trn_pass_road_LDV_urban",284979.00955177
"Taiwan",2005,"trn_pass_road_other",223176.504985653
"Taiwan",2005,"trn_pass_road_urban",446198.37194911
"Taiwan",2005,"trn_pass_urban",466107.596151293
"Taiwan",2010,"trn_pass_other",227523.687341258
"Taiwan",2010,"trn_pass_road_LDV_4W_other",60253.2090418086
"Taiwan",2010,"trn_pass_road_LDV_4W_urban",60253.2090418086
"Taiwan",2010,"trn_pass_road_LDV_urban",281547.4438647
"Taiwan",2010,"trn_pass_road_other",214376.572668995
"Taiwan",2010,"trn_pass_road_urban",435670.807491887
"Taiwan",2010,"trn_pass_urban",459396.81879135
"Taiwan",2015,"trn_pass_other",239154.117045998
"Taiwan",2015,"trn_pass_road_LDV_4W_other",63941.5965688407
"Taiwan",2015,"trn_pass_road_LDV_4W_urban",63941.5965688407
"Taiwan",2015,"trn_pass_road_LDV_urban",302826.185921561
"Taiwan",2015,"trn_pass_road_other",223997.92604774
"Taiwan",2015,"trn_pass_road_urban",462882.51540046
"Taiwan",2015,"trn_pass_urban",488305.525778797
"Taiwan",2021,"trn_pass_other",231424.250765684
"Taiwan",2021,"trn_pass_road_LDV_4W_other",62645.6004414593
"Taiwan",2021,"trn_pass_road_LDV_4W_urban",62645.6004414593
"Taiwan",2021,"trn_pass_road_LDV_urban",302471.407438945
"Taiwan",2021,"trn_pass_road_other",215969.199464379
"Taiwan",2021,"trn_pass_road_urban",455795.006461865
"Taiwan",2021,"trn_pass_urban",482261.11238302
"USA",1975,"trn_pass_other",2811702.92328387
"USA",1975,"trn_pass_road_LDV_4W_other",2086262.36828878
"USA",1975,"trn_pass_road_LDV_4W_urban",2086262.36828878
"USA",1975,"trn_pass_road_LDV_urban",2109880.51533151
"USA",1975,"trn_pass_road_other",2250245.87349525
"USA",1975,"trn_pass_road_urban",2273864.02053798
"USA",1975,"trn_pass_urban",2319429.4010548
"USA",1990,"trn_pass_other",3462177.49347627
"USA",1990,"trn_pass_road_LDV_4W_other",2432439.4087412
"USA",1990,"trn_pass_road_LDV_4W_urban",2432439.4087412
"USA",1990,"trn_pass_road_LDV_urban",2459976.58480722
"USA",1990,"trn_pass_road_other",2623632.98408229
"USA",1990,"trn_pass_road_urban",2651170.1601483
"USA",1990,"trn_pass_urban",2704181.42578904
"USA",2005,"trn_pass_other",4469331.20708423
"USA",2005,"trn_pass_road_LDV_4W_other",3265157.20169765
"USA",2005,"trn_pass_road_LDV_4W_urban",3265157.20169765
"USA",2005,"trn_pass_road_LDV_urban",3302121.35131459
"USA",2005,"trn_pass_road_other",3540056.9213919
"USA",2005,"trn_pass_road_urban",3577021.07100884
"USA",2005,"trn_pass_urban",3641983.49324781
"USA",2010,"trn_pass_other",4356539.41199294
"USA",2010,"trn_pass_road_LDV_4W_other",3284553.87191029
"USA",2010,"trn_pass_road_LDV_4W_urban",3284553.87191029
"USA",2010,"trn_pass_road_LDV_urban",3321738.22110968
"USA",2010,"trn_pass_road_other",3556852.18349354
"USA",2010,"trn_pass_road_urban",3594036.53269294
"USA",2010,"trn_pass_urban",3661819.15584363
"USA",2015,"trn_pass_other",4976624.04677327
"USA",2015,"trn_pass_road_LDV_4W_other",3802003.7416581
"USA",2015,"trn_pass_road_LDV_4W_urban",3802003.7416581
"USA",2015,"trn_pass_road_LDV_urban",3841172.90615024
"USA",2015,"trn_pass_road_other",4086579.52863074
"USA",2015,"trn_pass_road_urban",4125748.69312287
"USA",2015,"trn_pass_urban",4198483.68431905
"USA",2021,"trn_pass_other",5190691.64827983
"USA",2021,"trn_pass_road_LDV_4W_other",4059802.45364115
"USA",2021,"trn_pass_road_LDV_4W_urban",4059802.45364115
"USA",2021,"trn_pass_road_LDV_urban",4099863.57718159
"USA",2021,"trn_pass_road_other",4358650.13137165
"USA",2021,"trn_pass_road_urban",4398711.25491208
"USA",2021,"trn_pass_urban",4477748.24006887
"Ukraine",1975,"trn_pass_other",136671.596511502
"Ukraine",1975,"trn_pass_road_LDV_4W_other",82669.0672939574
"Ukraine",1975,"trn_pass_road_LDV_4W_urban",82669.0672939574
"Ukraine",1975,"trn_pass_road_LDV_urban",100808.941818762
"Ukraine",1975,"trn_pass_road_other",116900.520159284
"Ukraine",1975,"trn_pass_road_urban",135040.394684088
"Ukraine",1975,"trn_pass_urban",206942.471036306
"Ukraine",1990,"trn_pass_other",219730.493528352
"Ukraine",1990,"trn_pass_road_LDV_4W_other",124489.260147485
"Ukraine",1990,"trn_pass_road_LDV_4W_urban",124489.260147485
"Ukraine",1990,"trn_pass_road_LDV_urban",151890.48076277
"Ukraine",1990,"trn_pass_road_other",171994.465170837
"Ukraine",1990,"trn_pass_road_urban",199395.685786122
"Ukraine",1990,"trn_pass_urban",284247.120052206
"Ukraine",2005,"trn_pass_other",92958.0436752659
"Ukraine",2005,"trn_pass_road_LDV_4W_other",51582.9507651516
"Ukraine",2005,"trn_pass_road_LDV_4W_urban",51582.9507651516
"Ukraine",2005,"trn_pass_road_LDV_urban",62893.9451116763
"Ukraine",2005,"trn_pass_road_other",73308.0868746757
"Ukraine",2005,"trn_pass_road_urban",84619.0812212004
"Ukraine",2005,"trn_pass_urban",150793.993112616
"Ukraine",2010,"trn_pass_other",103266.477327251
"Ukraine",2010,"trn_pass_road_LDV_4W_other",62290.9256431626
"Ukraine",2010,"trn_pass_road_LDV_4W_urban",62290.9256431626
"Ukraine",2010,"trn_pass_road_LDV_urban",75978.0587450717
"Ukraine",2010,"trn_pass_road_other",86285.5176638206
"Ukraine",2010,"trn_pass_road_urban",99972.6507657297
"Ukraine",2010,"trn_pass_urban",163207.153666509
"Ukraine",2015,"trn_pass_other",79196.9665000523
"Ukraine",2015,"trn_pass_road_LDV_4W_other",48303.8249937843
"Ukraine",2015,"trn_pass_road_LDV_4W_urban",48303.8249937843
"Ukraine",2015,"trn_pass_road_LDV_urban",58924.0405473212
"Ukraine",2015,"trn_pass_road_other",65924.9686033992
"Ukraine",2015,"trn_pass_road_urban",76545.184156936
"Ukraine",2015,"trn_pass_urban",136658.289209119
"Ukraine",2021,"trn_pass_other",90388.2766861007
"Ukraine",2021,"trn_pass_road_LDV_4W_other",57519.0474786043
"Ukraine",2021,"trn_pass_road_LDV_4W_urban",57519.0474786043
"Ukraine",2021,"trn_pass_road_LDV_urban",70170.6738253929
"Ukraine",2021,"trn_pass_road_other",77322.9300401481
"Ukraine",2021,"trn_pass_road_urban",89974.5563869367
"Ukraine",2021,"trn_pass_urban",147698.676561374
