"region","supplysector","tranSubsector","year","sce","base.service"
"Taiwan","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",223021.866963457
"Taiwan","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",221294.234822892
"Taiwan","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",238884.58935272
"Taiwan","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",239825.806997485
"Taiwan","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",4004.31518759526
"Taiwan","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",19595.0781598333
"Taiwan","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",36962.1182123127
"Taiwan","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",35795.8410417297
"Taiwan","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",37849.6535988241
"Taiwan","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",36885.9986863452
"Taiwan","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",1141.66901271368
"Taiwan","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",5586.80634757849
"Taiwan","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",10538.3480261067
"Taiwan","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",10456.7356952454
"Taiwan","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",11287.9129760795
"Taiwan","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",11332.4124403236
"Taiwan","trn_pass_road_LDV_4W_urban","Mini Car",1975,"CORE",1566.20051441445
"Taiwan","trn_pass_road_LDV_4W_urban","Mini Car",1990,"CORE",7664.05781931644
"Taiwan","trn_pass_road_LDV_4W_urban","Mini Car",2005,"CORE",14456.6763498936
"Taiwan","trn_pass_road_LDV_4W_urban","Mini Car",2010,"CORE",14000.6323048335
"Taiwan","trn_pass_road_LDV_4W_urban","Mini Car",2015,"CORE",14804.0299939371
"Taiwan","trn_pass_road_LDV_4W_urban","Mini Car",2021,"CORE",14427.1893147905
"USA","trn_pass_urban","Cycle",1975,"CORE",7979
"USA","trn_pass_urban","Cycle",1990,"CORE",9369
"USA","trn_pass_urban","Cycle",2005,"CORE",11210
"USA","trn_pass_urban","Cycle",2010,"CORE",11752
"USA","trn_pass_urban","Cycle",2015,"CORE",12259
"USA","trn_pass_urban","Cycle",2021,"CORE",12726
"USA","trn_pass_urban","Passenger Rail",1975,"CORE",5672.3805168196
"USA","trn_pass_urban","Passenger Rail",1990,"CORE",6167.26564073203
"USA","trn_pass_urban","Passenger Rail",2005,"CORE",8912.42223896951
"USA","trn_pass_urban","Passenger Rail",2010,"CORE",9024.62315069763
"USA","trn_pass_urban","Passenger Rail",2015,"CORE",11441.9911961811
"USA","trn_pass_urban","Passenger Rail",2021,"CORE",15404.9851567915
"USA","trn_pass_urban","Walk",1975,"CORE",31914
"USA","trn_pass_urban","Walk",1990,"CORE",37475
"USA","trn_pass_urban","Walk",2005,"CORE",44840
"USA","trn_pass_urban","Walk",2010,"CORE",47006
"USA","trn_pass_urban","Walk",2015,"CORE",49034
"USA","trn_pass_urban","Walk",2021,"CORE",50906
"USA","trn_pass_road_urban","Bus",1975,"CORE",163983.505206472
"USA","trn_pass_road_urban","Bus",1990,"CORE",191193.575341088
"USA","trn_pass_road_urban","Bus",2005,"CORE",274899.719694256
"USA","trn_pass_road_urban","Bus",2010,"CORE",272298.311583253
"USA","trn_pass_road_urban","Bus",2015,"CORE",284575.786972632
"USA","trn_pass_road_urban","Bus",2021,"CORE",298847.677730494
"USA","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",23618.14704273
"USA","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",27537.1760660184
"USA","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",36964.1496169408
"USA","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",37184.3491993968
"USA","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",39169.1644921357
"USA","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",40061.1235404314
"USA","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",1138909.63442372
"USA","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",1327890.84565636
"USA","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",1782479.07215967
"USA","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",1793048.04883086
"USA","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",2075501.1299193
"USA","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",2252186.30344288
"USA","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",947352.733865064
"USA","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",1104548.56308484
"USA","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",1482678.12953798
"USA","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",1491505.82307943
"USA","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",1726502.6117388
"USA","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",1807616.15019827
"Ukraine","trn_pass_urban","Cycle",1975,"CORE",13033
"Ukraine","trn_pass_urban","Cycle",1990,"CORE",13752
"Ukraine","trn_pass_urban","Cycle",2005,"CORE",12505
"Ukraine","trn_pass_urban","Cycle",2010,"CORE",12177
"Ukraine","trn_pass_urban","Cycle",2015,"CORE",11991
"Ukraine","trn_pass_urban","Cycle",2021,"CORE",11604
"Ukraine","trn_pass_urban","Passenger Rail",1975,"CORE",19771.0763522179
"Ukraine","trn_pass_urban","Passenger Rail",1990,"CORE",29844.4342660837
"Ukraine","trn_pass_urban","Passenger Rail",2005,"CORE",16154.9118914154
"Ukraine","trn_pass_urban","Passenger Rail",2010,"CORE",14525.5029007791
"Ukraine","trn_pass_urban","Passenger Rail",2015,"CORE",12150.1050521825
"Ukraine","trn_pass_urban","Passenger Rail",2021,"CORE",11309.120174437
"Ukraine","trn_pass_urban","Walk",1975,"CORE",39098
"Ukraine","trn_pass_urban","Walk",1990,"CORE",41255
"Ukraine","trn_pass_urban","Walk",2005,"CORE",37515
"Ukraine","trn_pass_urban","Walk",2010,"CORE",36532
"Ukraine","trn_pass_urban","Walk",2015,"CORE",35972
"Ukraine","trn_pass_urban","Walk",2021,"CORE",34811
"Ukraine","trn_pass_road_urban","Bus",1975,"CORE",34231.4528653264
"Ukraine","trn_pass_road_urban","Bus",1990,"CORE",47505.2050233523
"Ukraine","trn_pass_road_urban","Bus",2005,"CORE",21725.1361095241
"Ukraine","trn_pass_road_urban","Bus",2010,"CORE",23994.592020658
"Ukraine","trn_pass_road_urban","Bus",2015,"CORE",17621.1436096148
"Ukraine","trn_pass_road_urban","Bus",2021,"CORE",19803.8825615437
"Ukraine","trn_pass_road_LDV_urban","2W and 3W",1975,"CORE",18139.8745248043
"Ukraine","trn_pass_road_LDV_urban","2W and 3W",1990,"CORE",27401.220615285
"Ukraine","trn_pass_road_LDV_urban","2W and 3W",2005,"CORE",11310.9943465247
"Ukraine","trn_pass_road_LDV_urban","2W and 3W",2010,"CORE",13687.1331019091
"Ukraine","trn_pass_road_LDV_urban","2W and 3W",2015,"CORE",10620.2155535369
"Ukraine","trn_pass_road_LDV_urban","2W and 3W",2021,"CORE",12651.6263467886
"Ukraine","trn_pass_road_LDV_4W_urban","Car",1975,"CORE",73517.1636372744
"Ukraine","trn_pass_road_LDV_4W_urban","Car",1990,"CORE",110707.618593965
"Ukraine","trn_pass_road_LDV_4W_urban","Car",2005,"CORE",45872.465145084
"Ukraine","trn_pass_road_LDV_4W_urban","Car",2010,"CORE",55394.9893493408
"Ukraine","trn_pass_road_LDV_4W_urban","Car",2015,"CORE",42956.3342470069
"Ukraine","trn_pass_road_LDV_4W_urban","Car",2021,"CORE",51151.3507033305
"Ukraine","trn_pass_road_LDV_4W_urban","Large Car and Truck",1975,"CORE",9151.903656683
"Ukraine","trn_pass_road_LDV_4W_urban","Large Car and Truck",1990,"CORE",13781.6415535197
"Ukraine","trn_pass_road_LDV_4W_urban","Large Car and Truck",2005,"CORE",5710.48562006763
"Ukraine","trn_pass_road_LDV_4W_urban","Large Car and Truck",2010,"CORE",6895.93629382176
"Ukraine","trn_pass_road_LDV_4W_urban","Large Car and Truck",2015,"CORE",5347.49074677745
"Ukraine","trn_pass_road_LDV_4W_urban","Large Car and Truck",2021,"CORE",6367.69677527384
"Africa_Eastern","trn_pass_other","Domestic Aviation",1975,"CORE",3418.5445265129
"Africa_Eastern","trn_pass_other","Domestic Aviation",1990,"CORE",4672.15062281343
"Africa_Eastern","trn_pass_other","Domestic Aviation",2005,"CORE",8719.75726931762
"Africa_Eastern","trn_pass_other","Domestic Aviation",2010,"CORE",11123.892281333
"Africa_Eastern","trn_pass_other","Domestic Aviation",2015,"CORE",13531.2189847186
"Africa_Eastern","trn_pass_other","Domestic Aviation",2021,"CORE",11568.9350196895
"Africa_Eastern","trn_pass_other","HSR",1975,"CORE",0
"Africa_Eastern","trn_pass_other","HSR",1990,"CORE",0
"Africa_Eastern","trn_pass_other","HSR",2005,"CORE",0
"Africa_Eastern","trn_pass_other","HSR",2010,"CORE",0
"Africa_Eastern","trn_pass_other","HSR",2015,"CORE",0
"Africa_Eastern","trn_pass_other","HSR",2021,"CORE",0
"Africa_Eastern","trn_pass_other","Passenger Rail",1975,"CORE",42.4467606829032
"Africa_Eastern","trn_pass_other","Passenger Rail",1990,"CORE",81.715140734961
"Africa_Eastern","trn_pass_other","Passenger Rail",2005,"CORE",130.980037742837
"Africa_Eastern","trn_pass_other","Passenger Rail",2010,"CORE",176.466523933327
"Africa_Eastern","trn_pass_other","Passenger Rail",2015,"CORE",258.401272591107
"Africa_Eastern","trn_pass_other","Passenger Rail",2021,"CORE",394.669435402488
"Africa_Eastern","trn_pass_road_other","Bus",1975,"CORE",15777.5933255338
"Africa_Eastern","trn_pass_road_other","Bus",1990,"CORE",30406.2438411085
"Africa_Eastern","trn_pass_road_other","Bus",2005,"CORE",43909.9951929714
"Africa_Eastern","trn_pass_road_other","Bus",2010,"CORE",65606.9689022965
"Africa_Eastern","trn_pass_road_other","Bus",2015,"CORE",96014.7688121666
"Africa_Eastern","trn_pass_road_other","Bus",2021,"CORE",128041.526706888
"Africa_Eastern","trn_pass_road_LDV_4W_other","Car",1975,"CORE",5091.91017369661
"Africa_Eastern","trn_pass_road_LDV_4W_other","Car",1990,"CORE",9812.95628422056
"Africa_Eastern","trn_pass_road_LDV_4W_other","Car",2005,"CORE",14171.0060199498
"Africa_Eastern","trn_pass_road_LDV_4W_other","Car",2010,"CORE",21449.2091555323
"Africa_Eastern","trn_pass_road_LDV_4W_other","Car",2015,"CORE",31961.1495096824
"Africa_Eastern","trn_pass_road_LDV_4W_other","Car",2021,"CORE",43360.8645071684
"Africa_Eastern","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",2258.74928874407
"Africa_Eastern","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",4352.99404685693
"Africa_Eastern","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",6286.18167345457
"Africa_Eastern","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",9748.78274002206
"Africa_Eastern","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",14830.4551478401
"Africa_Eastern","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",20727.2539226444
"Africa_Eastern","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",2645.53838307998
"Africa_Eastern","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",5098.43114593196
"Africa_Eastern","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",7362.71946043075
"Africa_Eastern","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",11144.1479898527
"Africa_Eastern","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",16605.7037747622
"Africa_Eastern","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",22528.4474129663
"Africa_Northern","trn_pass_other","Domestic Aviation",1975,"CORE",5190.72950269464
"Africa_Northern","trn_pass_other","Domestic Aviation",1990,"CORE",8564.19010627942
"Africa_Northern","trn_pass_other","Domestic Aviation",2005,"CORE",15092.5501759085
"Africa_Northern","trn_pass_other","Domestic Aviation",2010,"CORE",19097.648397974
"Africa_Northern","trn_pass_other","Domestic Aviation",2015,"CORE",17670.5983687781
"Africa_Northern","trn_pass_other","Domestic Aviation",2021,"CORE",14403.9718371986
"Africa_Northern","trn_pass_other","HSR",1975,"CORE",0
"Africa_Northern","trn_pass_other","HSR",1990,"CORE",0
"Africa_Northern","trn_pass_other","HSR",2005,"CORE",0
"Africa_Northern","trn_pass_other","HSR",2010,"CORE",0
"Africa_Northern","trn_pass_other","HSR",2015,"CORE",0
"Africa_Northern","trn_pass_other","HSR",2021,"CORE",0
"Africa_Northern","trn_pass_other","Passenger Rail",1975,"CORE",554.514544243636
"Africa_Northern","trn_pass_other","Passenger Rail",1990,"CORE",2250.70319531136
"Africa_Northern","trn_pass_other","Passenger Rail",2005,"CORE",3973.85681703387
"Africa_Northern","trn_pass_other","Passenger Rail",2010,"CORE",5154.68030233667
"Africa_Northern","trn_pass_other","Passenger Rail",2015,"CORE",9456.31552321677
"Africa_Northern","trn_pass_other","Passenger Rail",2021,"CORE",13389.816721643
"Africa_Northern","trn_pass_road_other","Bus",1975,"CORE",41542.2685053825
"Africa_Northern","trn_pass_road_other","Bus",1990,"CORE",131996.183090938
"Africa_Northern","trn_pass_road_other","Bus",2005,"CORE",236168.050997569
"Africa_Northern","trn_pass_road_other","Bus",2010,"CORE",336286.433998418
"Africa_Northern","trn_pass_road_other","Bus",2015,"CORE",415188.310520575
"Africa_Northern","trn_pass_road_other","Bus",2021,"CORE",422073.689162058
"Africa_Northern","trn_pass_road_LDV_4W_other","Car",1975,"CORE",13406.9018991351
"Africa_Northern","trn_pass_road_LDV_4W_other","Car",1990,"CORE",42598.985186988
"Africa_Northern","trn_pass_road_LDV_4W_other","Car",2005,"CORE",76211.7201993379
"Africa_Northern","trn_pass_road_LDV_4W_other","Car",2010,"CORE",109930.7208573
"Africa_Northern","trn_pass_road_LDV_4W_other","Car",2015,"CORE",138190.870831898
"Africa_Northern","trn_pass_road_LDV_4W_other","Car",2021,"CORE",142901.060023653
"Africa_Northern","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",5947.23205357621
"Africa_Northern","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",18896.7006998997
"Africa_Northern","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",33807.1431451089
"Africa_Northern","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",49964.0519854007
"Africa_Northern","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",64122.6878810141
"Africa_Northern","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",68309.22241272
"Africa_Northern","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",6965.69896502097
"Africa_Northern","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",22132.7591196669
"Africa_Northern","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",39596.6821551178
"Africa_Northern","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",57115.6484772222
"Africa_Northern","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",71798.3060865122
"Africa_Northern","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",74245.3934040054
"Africa_Southern","trn_pass_other","Domestic Aviation",1975,"CORE",2038.1053608068
"Africa_Southern","trn_pass_other","Domestic Aviation",1990,"CORE",4382.72939011553
"Africa_Southern","trn_pass_other","Domestic Aviation",2005,"CORE",4485.05396789327
"Africa_Southern","trn_pass_other","Domestic Aviation",2010,"CORE",5921.64778956737
"Africa_Southern","trn_pass_other","Domestic Aviation",2015,"CORE",5552.96024786656
"Africa_Southern","trn_pass_other","Domestic Aviation",2021,"CORE",2989.35824143733
"Africa_Southern","trn_pass_other","HSR",1975,"CORE",0
"Africa_Southern","trn_pass_other","HSR",1990,"CORE",0
"Africa_Southern","trn_pass_other","HSR",2005,"CORE",0
"Africa_Southern","trn_pass_other","HSR",2010,"CORE",0
"Africa_Southern","trn_pass_other","HSR",2015,"CORE",0
"Africa_Southern","trn_pass_other","HSR",2021,"CORE",0
"Africa_Southern","trn_pass_other","Passenger Rail",1975,"CORE",37.1152834956787
"Africa_Southern","trn_pass_other","Passenger Rail",1990,"CORE",105.737535468425
"Africa_Southern","trn_pass_other","Passenger Rail",2005,"CORE",149.00452391458
"Africa_Southern","trn_pass_other","Passenger Rail",2010,"CORE",240.996393936617
"Africa_Southern","trn_pass_other","Passenger Rail",2015,"CORE",374.733249817662
"Africa_Southern","trn_pass_other","Passenger Rail",2021,"CORE",404.181052175924
"Africa_Southern","trn_pass_road_other","Bus",1975,"CORE",13798.5722522759
"Africa_Southern","trn_pass_road_other","Bus",1990,"CORE",19956.7988530067
"Africa_Southern","trn_pass_road_other","Bus",2005,"CORE",36937.3377812614
"Africa_Southern","trn_pass_road_other","Bus",2010,"CORE",55206.9164521053
"Africa_Southern","trn_pass_road_other","Bus",2015,"CORE",85138.1606974663
"Africa_Southern","trn_pass_road_other","Bus",2021,"CORE",96621.421046132
"Africa_Southern","trn_pass_road_LDV_4W_other","Car",1975,"CORE",4453.1838025376
"Africa_Southern","trn_pass_road_LDV_4W_other","Car",1990,"CORE",6440.64128549362
"Africa_Southern","trn_pass_road_LDV_4W_other","Car",2005,"CORE",11920.7749632335
"Africa_Southern","trn_pass_road_LDV_4W_other","Car",2010,"CORE",18049.0232070097
"Africa_Southern","trn_pass_road_LDV_4W_other","Car",2015,"CORE",28340.5158888443
"Africa_Southern","trn_pass_road_LDV_4W_other","Car",2021,"CORE",32720.3820140949
"Africa_Southern","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",1975.42663324191
"Africa_Southern","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",2857.05711978441
"Africa_Southern","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",5288.00901485554
"Africa_Southern","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",8203.3711736128
"Africa_Southern","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",13150.4608236625
"Africa_Southern","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",15640.9445250922
"Africa_Southern","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",2313.71874608966
"Africa_Southern","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",3346.3367252755
"Africa_Southern","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",6193.58872400993
"Africa_Southern","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",9377.53170489157
"Africa_Southern","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",14724.5281555163
"Africa_Southern","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",17000.156007314
"Africa_Western","trn_pass_other","Domestic Aviation",1975,"CORE",4486.54918091035
"Africa_Western","trn_pass_other","Domestic Aviation",1990,"CORE",6501.05617975189
"Africa_Western","trn_pass_other","Domestic Aviation",2005,"CORE",8936.36812900976
"Africa_Western","trn_pass_other","Domestic Aviation",2010,"CORE",12575.0362683704
"Africa_Western","trn_pass_other","Domestic Aviation",2015,"CORE",11223.0095295317
"Africa_Western","trn_pass_other","Domestic Aviation",2021,"CORE",11367.2357974613
"Africa_Western","trn_pass_other","HSR",1975,"CORE",0
"Africa_Western","trn_pass_other","HSR",1990,"CORE",0
"Africa_Western","trn_pass_other","HSR",2005,"CORE",0
"Africa_Western","trn_pass_other","HSR",2010,"CORE",0
"Africa_Western","trn_pass_other","HSR",2015,"CORE",0
"Africa_Western","trn_pass_other","HSR",2021,"CORE",0
"Africa_Western","trn_pass_other","Passenger Rail",1975,"CORE",80.9974418828347
"Africa_Western","trn_pass_other","Passenger Rail",1990,"CORE",166.711190508214
"Africa_Western","trn_pass_other","Passenger Rail",2005,"CORE",404.484813820976
"Africa_Western","trn_pass_other","Passenger Rail",2010,"CORE",499.947418680159
"Africa_Western","trn_pass_other","Passenger Rail",2015,"CORE",679.151320116251
"Africa_Western","trn_pass_other","Passenger Rail",2021,"CORE",881.232817688291
"Africa_Western","trn_pass_road_other","Bus",1975,"CORE",30152.6406199765
"Africa_Western","trn_pass_road_other","Bus",1990,"CORE",62013.334236456
"Africa_Western","trn_pass_road_other","Bus",2005,"CORE",139338.654680641
"Africa_Western","trn_pass_road_other","Bus",2010,"CORE",167690.679390185
"Africa_Western","trn_pass_road_other","Bus",2015,"CORE",234310.448797752
"Africa_Western","trn_pass_road_other","Bus",2021,"CORE",291141.776655818
"Africa_Western","trn_pass_road_LDV_4W_other","Car",1975,"CORE",9731.13954315278
"Africa_Western","trn_pass_road_LDV_4W_other","Car",1990,"CORE",20013.4864468385
"Africa_Western","trn_pass_road_LDV_4W_other","Car",2005,"CORE",44968.6030012923
"Africa_Western","trn_pass_road_LDV_4W_other","Car",2010,"CORE",54823.8878729308
"Africa_Western","trn_pass_road_LDV_4W_other","Car",2015,"CORE",77996.6994941649
"Africa_Western","trn_pass_road_LDV_4W_other","Car",2021,"CORE",98594.2157250837
"Africa_Western","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",4316.71268140338
"Africa_Western","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",8877.88947099196
"Africa_Western","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",19947.8562012229
"Africa_Western","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",24917.749932558
"Africa_Western","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",36191.6604050097
"Africa_Western","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",47129.7980392915
"Africa_Western","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",5055.94955866244
"Africa_Western","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",10398.2309294315
"Africa_Western","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",23363.9366291414
"Africa_Western","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",28484.2900157834
"Africa_Western","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",40523.8257212373
"Africa_Western","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",51225.3372394224
"Argentina","trn_pass_other","Domestic Aviation",1975,"CORE",1985.25314403664
"Argentina","trn_pass_other","Domestic Aviation",1990,"CORE",2780.14900101598
"Argentina","trn_pass_other","Domestic Aviation",2005,"CORE",4808.8975654998
"Argentina","trn_pass_other","Domestic Aviation",2010,"CORE",5781.14737170503
"Argentina","trn_pass_other","Domestic Aviation",2015,"CORE",6047.479661583
"Argentina","trn_pass_other","Domestic Aviation",2021,"CORE",2732.58416872191
"Argentina","trn_pass_other","HSR",1975,"CORE",0
"Argentina","trn_pass_other","HSR",1990,"CORE",0
"Argentina","trn_pass_other","HSR",2005,"CORE",0
"Argentina","trn_pass_other","HSR",2010,"CORE",0
"Argentina","trn_pass_other","HSR",2015,"CORE",0
"Argentina","trn_pass_other","HSR",2021,"CORE",0
"Argentina","trn_pass_other","Passenger Rail",1975,"CORE",401.855416491519
"Argentina","trn_pass_other","Passenger Rail",1990,"CORE",429.767791309839
"Argentina","trn_pass_other","Passenger Rail",2005,"CORE",783.961488336078
"Argentina","trn_pass_other","Passenger Rail",2010,"CORE",849.665547138762
"Argentina","trn_pass_other","Passenger Rail",2015,"CORE",736.027649494464
"Argentina","trn_pass_other","Passenger Rail",2021,"CORE",672.429522367334
"Argentina","trn_pass_road_other","Bus",1975,"CORE",26472.9852508964
"Argentina","trn_pass_road_other","Bus",1990,"CORE",32604.3891501327
"Argentina","trn_pass_road_other","Bus",2005,"CORE",47230.7888486202
"Argentina","trn_pass_road_other","Bus",2010,"CORE",55276.8694359039
"Argentina","trn_pass_road_other","Bus",2015,"CORE",61666.6621985344
"Argentina","trn_pass_road_other","Bus",2021,"CORE",61382.9353354464
"Argentina","trn_pass_road_LDV_4W_other","Car",1975,"CORE",28601.0716581098
"Argentina","trn_pass_road_LDV_4W_other","Car",1990,"CORE",35404.805248581
"Argentina","trn_pass_road_LDV_4W_other","Car",2005,"CORE",53633.7722549165
"Argentina","trn_pass_road_LDV_4W_other","Car",2010,"CORE",64233.287862452
"Argentina","trn_pass_road_LDV_4W_other","Car",2015,"CORE",74454.8743160632
"Argentina","trn_pass_road_LDV_4W_other","Car",2021,"CORE",77078.2883384684
"Argentina","trn_pass_road_LDV_4W_other","Large Car and Truck",1975,"CORE",5355.17256896672
"Argentina","trn_pass_road_LDV_4W_other","Large Car and Truck",1990,"CORE",6717.75033766893
"Argentina","trn_pass_road_LDV_4W_other","Large Car and Truck",2005,"CORE",11329.8194580672
"Argentina","trn_pass_road_LDV_4W_other","Large Car and Truck",2010,"CORE",13149.319670846
"Argentina","trn_pass_road_LDV_4W_other","Large Car and Truck",2015,"CORE",15241.7546147545
"Argentina","trn_pass_road_LDV_4W_other","Large Car and Truck",2021,"CORE",15505.1916976718
"Argentina","trn_pass_road_LDV_4W_other","Mini Car",1975,"CORE",5881.59867386612
"Argentina","trn_pass_road_LDV_4W_other","Mini Car",1990,"CORE",7482.27382013628
"Argentina","trn_pass_road_LDV_4W_other","Mini Car",2005,"CORE",13956.832350702
"Argentina","trn_pass_road_LDV_4W_other","Mini Car",2010,"CORE",15761.2705808453
"Argentina","trn_pass_road_LDV_4W_other","Mini Car",2015,"CORE",18269.4565315692
"Argentina","trn_pass_road_LDV_4W_other","Mini Car",2021,"CORE",18291.2653747198
"Australia_NZ","trn_pass_other","Domestic Aviation",1975,"CORE",9425.90025017668
"Australia_NZ","trn_pass_other","Domestic Aviation",1990,"CORE",16530.9413980554
"Australia_NZ","trn_pass_other","Domestic Aviation",2005,"CORE",26440.344657146
"Australia_NZ","trn_pass_other","Domestic Aviation",2010,"CORE",36301.9436907958
"Australia_NZ","trn_pass_other","Domestic Aviation",2015,"CORE",43037.5960418341
"Australia_NZ","trn_pass_other","Domestic Aviation",2021,"CORE",19712.4649580188
"Australia_NZ","trn_pass_other","HSR",1975,"CORE",0
"Australia_NZ","trn_pass_other","HSR",1990,"CORE",0
"Australia_NZ","trn_pass_other","HSR",2005,"CORE",0
"Australia_NZ","trn_pass_other","HSR",2010,"CORE",0
"Australia_NZ","trn_pass_other","HSR",2015,"CORE",0
"Australia_NZ","trn_pass_other","HSR",2021,"CORE",0
"Australia_NZ","trn_pass_other","Passenger Rail",1975,"CORE",2909.31177376939
"Australia_NZ","trn_pass_other","Passenger Rail",1990,"CORE",6579.47994893714
"Australia_NZ","trn_pass_other","Passenger Rail",2005,"CORE",11914.5888428192
"Australia_NZ","trn_pass_other","Passenger Rail",2010,"CORE",12476.5303719465
"Australia_NZ","trn_pass_other","Passenger Rail",2015,"CORE",18724.4899485276
"Australia_NZ","trn_pass_other","Passenger Rail",2021,"CORE",20696.4269288425
"Australia_NZ","trn_pass_road_other","Bus",1975,"CORE",4669.84608026367
"Australia_NZ","trn_pass_road_other","Bus",1990,"CORE",8491.0174870379
"Australia_NZ","trn_pass_road_other","Bus",2005,"CORE",10481.9539273647
"Australia_NZ","trn_pass_road_other","Bus",2010,"CORE",11301.0920430639
"Australia_NZ","trn_pass_road_other","Bus",2015,"CORE",12359.9549296952
"Australia_NZ","trn_pass_road_other","Bus",2021,"CORE",11466.940773867
"Australia_NZ","trn_pass_road_LDV_4W_other","Car",1975,"CORE",23084.3774595182
